mean,iTitleList,priceList,cNum,median,links,itemCount,cTitle
4.3,"[['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii', 'ps', '2'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'iii']]",[5.  7.  4.  5.  7.  4.8 5.  3.8 2.5 4.  1.  1.8 5. ],10,4.8,"['https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2/523851575', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-suomijulkaisu/524657872', 'https://www.huuto.net/kohteet/ps2-peli-grand-theft-auto-iii/520633314', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2/525252127', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-suomijulkaisu/525378125', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2/525714634', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2/523921503', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2/525844947', 'https://www.huuto.net/kohteet/grand-theft-auto-iii----ps-2/525690648', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-grand-theft-auto-iii/521783811', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-peli/521076231', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2/525670840', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-peli/526327956']",13,"['grand', 'theft', 'auto', 'iii', 'ps', '2']"
3.075,"[['tiger', 'woods', 'pga', 'tour', '2003'], ['tiger', 'woods', 'pga', 'tour', '06'], ['tiger', 'woods', 'pga', 'tour', '2003'], ['tiger', 'woods', 'pga', 'tour', '2003']]",[5.  2.5 3.8 1. ],11,3.15,"['https://www.huuto.net/kohteet/ps2-tiger-woods---pga-tour-2003/521878661', 'https://www.huuto.net/kohteet/ps2-tiger-woods-pga-tour-06-cib/523052803', 'https://www.huuto.net/kohteet/tiger-woods-pga-tour-2003--ps2/525532509', 'https://www.huuto.net/kohteet/ps2-tiger-woods-pga-tour-2003/525229150']",4,"['tiger', 'woods', 'pga', 'tour', '2003', '06']"
20.529411764705884,"[['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart'], ['crash', 'bandicoot', 'nitro', 'kart']]",[20. 23. 20. 20. 20. 20. 20. 20. 20. 20. 20. 23. 20. 20. 18. 20. 25.],12,20.0,"['https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/521214249', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/521800442', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524220626', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524940087', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524713302', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/520685434', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524999213', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524365186', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/520158751', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/523967203', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/520862654', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524421202', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/525923932', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/520958003', 'https://www.huuto.net/kohteet/crash-bandicoot-nitro-kart/525963932', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/524013349', 'https://www.huuto.net/kohteet/crash-bandicoot---nitro-kart-ps2/526173943']",17,"['crash', 'bandicoot', 'nitro', 'kart']"
4.0,"[['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['ps', '2', 'medal', 'honor', 'frontline', 'pal'], ['medal', 'honor', 'frontline', 'platinum'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline', 'ps', '2'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline'], ['medal', 'honor', 'frontline']]","[5.  4.  2.9 5.  5.  2.  5.  4.  4.5 3.  4.  5.  5.  5.  1.5 1.  4.  5.
 3.8 3.  5.  6.  4.5 3.8 3. ]",13,4.0,"['https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2-suomijulkaisu/525082958', 'https://www.huuto.net/kohteet/medal-of-honor-frontline/524762843', 'https://www.huuto.net/kohteet/ps2-peli-medal-of-honor-frontline/521077448', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/524420326', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2-suomijulkaisu/524285785', 'https://www.huuto.net/kohteet/ps2--medal-of-honor-frontline/524795618', 'https://www.huuto.net/kohteet/ps2--medal-of-honor-frontline/524764988', 'https://www.huuto.net/kohteet/ps-2-medal-of-honor-frontline-cib-pal-ei-hv/525996257', 'https://www.huuto.net/kohteet/ps2-medal-of-honor---frontline-platinum-uudenveroinen/522626483', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-medal-of-honor-frontline/523961051', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-medal-of-honor-frontline/523961048', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/523666711', 'https://www.huuto.net/kohteet/medal-of-honor---frontline-ps2/525241814', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/524733570', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/525910869', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps-2/525690643', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-frontline-cib/525823567', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2-cib/525964728', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/526247704', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/526221246', 'https://www.huuto.net/kohteet/ps2--medal-of-honor-frontline/521899708', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2-cib/525765691', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-frontline-cib/526278841', 'https://www.huuto.net/kohteet/medal-of-honor-frontline-ps2/526066898', 'https://www.huuto.net/kohteet/medal-of-honor-frontline/526378029']",25,"['medal', 'honor', 'frontline', 'ps', '2', 'pal', 'platinum']"
10.462,"[['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'pelinippu'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii', 'katso'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['game', 'final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii'], ['final', 'fantasy', 'xii', 'x', '2'], ['final', 'fantasy', 'xii']]","[10.   11.    5.9   7.   10.   10.    8.   14.   10.    9.9  10.   10.
  9.    4.   10.   25.    4.8  13.    7.45  6.5  13.    8.   10.   25.
 10.  ]",14,10.0,"['https://www.huuto.net/kohteet/ps2--final-fantasy-xii--sis-postikulut-/524012712', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/519869836', 'https://www.huuto.net/kohteet/final-fantasy-xii---ps2/525016071', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2-peli/524061997', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/521107202', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/521194501', 'https://www.huuto.net/kohteet/final-fantasy-xii--ps2/525567679', 'https://www.huuto.net/kohteet/ps2--final-fantasy-xii---cib/522936272', 'https://www.huuto.net/kohteet/ps2-final-fantasy-xii/522931858', 'https://www.huuto.net/kohteet/ps2--peli-final-fantasy-xii--sis-postikulut-/524129529', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/520915773', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/524150168', 'https://www.huuto.net/kohteet/final-fantasy-xii/524946190', 'https://www.huuto.net/kohteet/ps2-final-fantasy-xii-cib/525686617', 'https://www.huuto.net/kohteet/ps2-final-fantasy-xii/522876030', 'https://www.huuto.net/kohteet/final-fantasy-pelinippu-ps2/525497094', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/526254280', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2-uudenveroinen-katso/526053740', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/523362898', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/526308958', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/526027512', 'https://www.huuto.net/kohteet/game---ps2-final-fantasy-xii/522121709', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/526023807', 'https://www.huuto.net/kohteet/ps2--final-fantasy-xii--x-2/524603763', 'https://www.huuto.net/kohteet/final-fantasy-xii-ps2/521895470']",25,"['final', 'fantasy', 'xii', 'pelinippu', 'katso', 'game', 'x', '2']"
6.441071428571428,"[['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['ps', '2', 'metal', 'gear', 'solid', '2', 'sons', 'liberty', 'pal'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty', 'pk', 't'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty', 'bonus', 'disc'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty', 'bonus', 'dvd', 'tä'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty', '377'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2', 'sons', 'liberty'], ['metal', 'gear', 'solid', '2']]","[ 6.    5.    5.    5.    5.    5.    4.    4.    5.    7.5   5.    5.
  5.    9.9   5.   10.    6.    5.    5.    3.   30.    4.95 10.    7.
  5.    8.    5.    0.  ]",15,5.0,"['https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/520851082', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/520458723', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/524264219', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/525116417', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/524713547', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/523692207', 'https://www.huuto.net/kohteet/ps2-metal-gear-solid-2-sons-of-liberty/521081195', 'https://www.huuto.net/kohteet/ps-2-metal-gear-solid-2-sons-of-liberty-cib-pal/525720368', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/523989684', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty/523108172', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/522287678', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/523586518', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/523893316', 'https://www.huuto.net/kohteet/ps2--metal-gear-solid-2--sons-of-liberty--sispkt/521044015', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/525570851', 'https://www.huuto.net/kohteet/metal-gear-solid-2--sons-of-liberty-ps2--bonus-disc/526116068', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/526238598', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty-ps2/522745849', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/526249985', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty-ei-bonus-dvdta-ps2/525969497', 'https://www.huuto.net/kohteet/ps2-metal-gear-solid-2-sons-of-liberty-videopeli/525795630', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty-ps2--40/524417010', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty-ps2-peli/525950833', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty--cib--ps2-peli/526376290', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty---cib---ps2-377/523963649', 'https://www.huuto.net/kohteet/metal-gear-solid-2-sons-of-liberty-cib-ps2/525821201', 'https://www.huuto.net/kohteet/metal-gear-solid-2---sons-of-liberty-ps2/525772407', 'https://www.huuto.net/kohteet/metal-gear-solid-2/525941170']",28,"['metal', 'gear', 'solid', '2', 'sons', 'liberty', 'ps', 'pal', 'pk', 't', 'bonus', 'disc', 'dvd', 'tä', '377']"
6.591666666666666,"[['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers'], ['lord', 'ring', 'two', 'towers', 'playstation', '2', 'hyvä'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers', 'platinum'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers'], ['lord', 'rings', 'two', 'towers']]",[8.  8.  5.  8.  5.  8.  8.  4.5 3.8 8.  4.8 8. ],16,8.0,"['https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2-suomijulkaisu/524752782', 'https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2/523659349', 'https://www.huuto.net/kohteet/ps2-the-lord-of-the-rings---the-two-towers-cib/525526103', 'https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2/523528837', 'https://www.huuto.net/kohteet/lord-of-the-ring-the-two-towers-playstation-2-hyva-kunto/523938014', 'https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2/525332733', 'https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2/525601843', 'https://www.huuto.net/kohteet/ps2-the-lord-of-the-rings---the-two-towers-platinum/523379553', 'https://www.huuto.net/kohteet/the-lord-of-the-rings-the-two-towers-ps2/525789843', 'https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2-suomijulkaisu/521293993', 'https://www.huuto.net/kohteet/the-lord-of-the-rings-the-two-towers-ps2/525773714', 'https://www.huuto.net/kohteet/lord-of-the-rings---two-towers-ps2/524006840']",12,"['lord', 'rings', 'two', 'towers', 'ring', 'playstation', '2', 'hyvä', 'platinum']"
1.5166666666666666,"[['pro', 'evolution', 'soccer', '3'], ['pro', 'evolution', 'soccer', '3'], ['pro', 'evolution', 'soccer', '3'], ['pes', '3', 'pro', 'evolution', 'soccer', '3'], ['pro', 'evolution', 'soccer', '3'], ['pro', 'evolution', 'soccer', '3']]",[1.  1.8 1.8 1.  2.5 1. ],17,1.4,"['https://www.huuto.net/kohteet/ps2-pro-evolution-soccer-3/520666499', 'https://www.huuto.net/kohteet/pro-evolution-soccer-3---ps2/525427387', 'https://www.huuto.net/kohteet/pro-evolution-soccer-3-ps2/525790117', 'https://www.huuto.net/kohteet/ps2-peli-pes-3-pro-evolution-soccer-3/526114564', 'https://www.huuto.net/kohteet/pro-evolution-soccer-3-ps2/523926743', 'https://www.huuto.net/kohteet/ps2-pro-evolution-soccer-3/526195333']",6,"['pro', 'evolution', 'soccer', '3', 'pes']"
3.358333333333333,"[['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2'], ['fight', 'night', 'round', '2']]",[3.  3.  3.5 3.  4.  3.  3.5 3.  2.8 3.  4.5 4. ],18,3.0,"['https://www.huuto.net/kohteet/fight-night-round-2-ps2/523860545', 'https://www.huuto.net/kohteet/fight-night-round-2-ps2/524224459', 'https://www.huuto.net/kohteet/ps2-fight-night-round-2-cib/524752166', 'https://www.huuto.net/kohteet/fight-night-round-2-ps2/524613795', 'https://www.huuto.net/kohteet/ps2-fight-night-round-2-cib/525364497', 'https://www.huuto.net/kohteet/fight-night-round-2-ps2/524002318', 'https://www.huuto.net/kohteet/ps2-fight-night---round-2/526198413', 'https://www.huuto.net/kohteet/fight-night-round-2-ps2/523749081', 'https://www.huuto.net/kohteet/fight-night-round-2--ps2/525557803', 'https://www.huuto.net/kohteet/fight-night-round-2-ps2/525830036', 'https://www.huuto.net/kohteet/ps2-fight-night-round-2/525958186', 'https://www.huuto.net/kohteet/ps2-fight-night-round-2-cib/526346310']",12,"['fight', 'night', 'round', '2']"
3.25204081632653,"[['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun', 'platinum'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun', 'platinum', '11996'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun', 'platinum'], ['medal', 'honor', 'rising', 'sun', 'platinum'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun', '323'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun', 'playstation', '2', 'pal'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun', 'ps', '2'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['ps', '2', 'medal', 'honor', 'rising', 'sun', 'pal'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun'], ['medal', 'honor', 'rising', 'sun']]","[2.35 2.45 2.35 2.95 1.75 2.35 1.75 4.5  2.95 4.5  2.35 5.   4.5  6.
 4.   2.5  5.   1.75 5.   5.   2.5  3.6  2.35 2.7  1.   4.   5.   4.5
 2.35 3.   4.   4.   1.75 4.8  2.   2.45 1.   1.75 3.8  1.75 1.75 5.
 3.   2.   5.   1.   6.   5.8  2.5 ]",19,2.95,"['https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521058401', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059029', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059533', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059698', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059649', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059648', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059487', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun--platinum-uudenveroinen/521550332', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521611924', 'https://www.huuto.net/kohteet/ps2---medal-of-honor---rising-sun---peli/521868825', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521058350', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2-suomijulkaisu/523665302', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-platinum----ps2--11996/523960748', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2/524143044', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2/525104589', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun/525264906', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2-suomijulkaisu/524724770', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/525327302', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun--platinum-uudenveroinen/524580384', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun-platinum/525199043', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-medal-of-honor-rising-sun/525264929', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2/525169811', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/524577551', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/525327622', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun---cib---ps2-323/522756147', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun-cib/525739286', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2-suomijulkaisu/523568117', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun-cib/525758107', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/523743324', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2/520685173', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun/520466665', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun-cib/525739296', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/525327190', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2/525876589', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-playstation-2-pal/526201849', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/523743914', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun----ps-2/525690607', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/525327509', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2/526247564', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521059708', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2-ale--40/521058370', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2/525628180', 'https://www.huuto.net/kohteet/ps2-peli-medal-of-honor-rising-sun/525825272', 'https://www.huuto.net/kohteet/ps-2-medal-of-honor-rising-sun-cib-pal/526041739', 'https://www.huuto.net/kohteet/medal-of-honor---rising-sun-ps2-suomijulkaisu/525251545', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun/520046143', 'https://www.huuto.net/kohteet/ps2-medal-of-honor---rising-sun/526174774', 'https://www.huuto.net/kohteet/medal-of-honor-rising-sun-ps2/526157882', 'https://www.huuto.net/kohteet/ps2-medal-of-honor-rising-sun/521776686']",49,"['medal', 'honor', 'rising', 'sun', 'platinum', '11996', '323', 'playstation', '2', 'pal', 'ps']"
